Start,End,Open,High,Low,Close,Volume,Market Cap
2023-09-01,2023-09-02,1650.0819,1656.4525,1607.8498,1632.2664,10674815405.780487,197469753517.56445
2023-08-31,2023-09-01,1707.9015,1723.2418,1641.9534,1648.7034,8080238835.721254,203705911875.87457
2023-08-30,2023-08-31,1732.387,1732.387,1700.0304,1709.4821,13584664638.547039,206542717790.8502
2023-08-29,2023-08-30,1656.1741,1744.1021,1644.4011,1730.6338,10417920252.808363,202871156178.43207
2023-08-28,2023-08-29,1661.9119,1664.7217,1637.1393,1658.3608,6597502473.25784,198966722566.0662
2023-08-27,2023-08-28,1653.1053,1666.2375,1652.9416,1662.8888,4492717624.912892,199762022990.0627
2023-08-26,2023-08-27,1657.7255,1659.4688,1650.03,1654.6312,6885500757.759582,199288908826.1986
2023-08-25,2023-08-26,1664.9809,1667.3616,1641.6669,1658.1815,8722628357.808363,199441639596.57492
2023-08-24,2023-08-25,1680.7469,1682.1802,1648.9933,1663.8176,12441595988.759583,200777782384.54703
2023-08-23,2023-08-24,1639.6381,1693.6995,1633.3896,1678.939,14902163460.038328,199372222748.47388
2023-08-22,2023-08-23,1677.0058,1677.0907,1608.8245,1637.9377,9928783226.22648,199854689663.24042
2023-08-21,2023-08-22,1688.1358,1688.9175,1665.4827,1675.9756,9341217452.714285,202203096344.77353
2023-08-20,2023-08-21,1678.5526,1694.184,1671.4151,1689.1408,8973188245.36237,202313742841.3066
2023-08-19,2023-08-20,1674.3385,1693.6341,1665.5191,1675.8878,11367680936.627178,201883996085.43207
2023-08-18,2023-08-19,1693.2586,1704.2062,1658.6673,1672.9856,23951480894.818817,202771028243.223
2023-08-17,2023-08-18,1810.3227,1811.8277,1592.229,1690.8845,12045617568.038328,213372815249.36584
2023-08-16,2023-08-17,1830.311,1832.0027,1806.82,1810.2431,8655020387.912891,219717947082.5296
2023-08-15,2023-08-16,1843.2767,1844.8887,1823.7283,1829.7257,8258663992.334495,221443661590.9094
2023-08-14,2023-08-15,1840.4269,1852.071,1836.075,1843.4167,8759038264.585365,222168448089.01395
2023-08-13,2023-08-14,1847.7789,1855.25,1838.6769,1840.1947,5626790326.299651,222461400592.9582
2023-08-12,2023-08-13,1848.8932,1854.56,1845.1742,1847.3811,5990734189.017422,222809196035.34494
2023-08-11,2023-08-12,1851.9433,1855.7265,1842.0685,1849.3763,6862255260.292683,222596867609.3589
2023-08-10,2023-08-11,1856.5643,1864.1483,1847.6217,1852.802,7896782993.693379,223187131219.9129
2023-08-09,2023-08-10,1858.2205,1870.2222,1847.5898,1856.8785,10420653685.578398,223704196263.56445
2023-08-08,2023-08-09,1830.5321,1872.6338,1827.9754,1856.6174,11950412281.425087,221873795901.18466
2023-08-07,2023-08-08,1863.2023,1872.4928,1810.7594,1828.9846,11333445601.84669,221630803258.8641
2023-08-06,2023-08-07,1865.2758,1881.9888,1859.1823,1859.4031,14472790131.41115,225366577764.7073
2023-08-05,2023-08-06,1831.3543,1871.2594,1827.7338,1866.4349,11507058325.073427,221962653200.51398
2023-08-04,2023-08-05,1839.5042,1847.6909,1822.775,1831.8455,12294279402.839722,221183985393.31708
2023-08-03,2023-08-04,1839.5182,1855.1814,1828.6664,1835.6063,13647143332.132404,221547609807.42508
2023-08-02,2023-08-03,1873.5962,1877.2666,1827.541,1836.7221,15230588274.30662,223032991809.223
2023-08-01,2023-08-02,1856.2227,1869.4222,1824.7339,1869.4222,11967740934.505226,221669285743.8885
2023-07-31,2023-08-01,1862.1056,1878.3138,1853.525,1859.2884,11444017827.517605,224678360389.44717
2023-07-30,2023-07-31,1884.0244,1886.2911,1855.7308,1863.038,8449001109.337979,225887622710.36584
2023-07-29,2023-07-30,1876.9101,1889.6508,1869.2421,1886.0775,9370400498.87108,226048050607.18118
2023-07-28,2023-07-29,1864.0701,1882.0238,1857.1608,1876.0131,11611143503.132404,225216040017
2023-07-27,2023-07-28,1872.7497,1888.1761,1856.7452,1861.3318,14045077233.494774,225496393183.4704
2023-07-26,2023-07-27,1860.0019,1886.3957,1849.6508,1873.3117,11486058141.665504,224275752693.8711
2023-07-25,2023-07-26,1850.02,1867.278,1844.4339,1863.3786,13285052488.30662,223466622837.31708
2023-07-24,2023-07-25,1884.9165,1886.6287,1838.4541,1850.7303,15083548024.358885,223691680429.00348
2023-07-23,2023-07-24,1866.0106,1898.886,1857.5946,1886.2263,12093656529.268293,225813416778.7979
2023-07-22,2023-07-23,1888.8037,1892.666,1854.6931,1860.5078,10864531218.665504,226847868960.8014
2023-07-21,2023-07-22,1889.8031,1898.1933,1880.2742,1886.5281,15581945834.550522,227464705436.5122
2023-07-20,2023-07-21,1886.8799,1922.8311,1879.5655,1888.718,17049418626.202091,228476133964.77005
2023-07-19,2023-07-20,1894.8913,1913.7421,1882.3001,1889.1523,15004151446.247387,229140542369.3589
2023-07-18,2023-07-19,1907.6368,1913.6273,1882.7321,1894.7235,17159175192.212543,228655751093.08014
2023-07-17,2023-07-18,1910.6658,1930.7373,1882.3025,1910.0268,14210100965.574913,230037869434.77005
2023-07-16,2023-07-17,1926.151,1935.1192,1913.663,1918.0466,11592209303.1777,231721928135.94077
2023-07-15,2023-07-16,1934.1336,1942.1777,1918.9862,1924.9053,20327600471.174217,232433209352.36584
2023-07-14,2023-07-15,1997.7814,2017.4947,1900.4235,1935.2559,29887586480.787457,238123638510.16028
2023-07-13,2023-07-14,1872.8451,2005.6512,1865.065,1997.0646,18727972577.745644,230024334738.23694
2023-07-12,2023-07-13,1878.2883,1895.3376,1868.5041,1872.1338,15202255392.027874,226613389088.38675
2023-07-11,2023-07-12,1875.5739,1884.2669,1864.223,1876.6422,16958672879.324041,225688886677.65854
2023-07-10,2023-07-11,1861.0022,1901.3356,1852.8717,1878.2888,14129095822.560976,224993301373.8014
2023-07-09,2023-07-10,1866.708,1881.3295,1859.2891,1862.3287,12128118833.254354,225142869354.2648
2023-07-08,2023-07-09,1869.6943,1874.8064,1845.6599,1866.279,13075295857.452961,224331196895.54007
2023-07-07,2023-07-08,1837.1606,1878.2923,1837.1606,1872.3789,22130729035.825783,224341576648.892
2023-07-06,2023-07-07,1911.1146,1956.3191,1855.6799,1856.257,20115131236.254356,229346529144.31708
2023-07-05,2023-07-06,1937.7348,1944.4922,1898.0639,1914.263,15102479339.49129,231458591445.60974
2023-07-04,2023-07-05,1954.5748,1966.8915,1933.9398,1937.5828,16079180284.620209,235202134579.9094
2023-07-03,2023-07-04,1931.2573,1967.748,1928.767,1955.5277,20338733826.74913,234954611671.38675
2023-07-02,2023-07-03,1918.6197,1951.77,1893.3969,1932.2372,13303218846.264809,230319372130.65506
2023-07-01,2023-07-02,1932.1041,1939.78,1909.9538,1918.7197,26224343479.700348,231076833420.02786
2023-06-30,2023-07-01,1854.1173,1937.9763,1844.8068,1932.6858,24228006815.6446,227465303678.56097
2023-06-29,2023-06-30,1832.1497,1873.6457,1831.6749,1854.3028,17294655612.609756,222873404564.78397
2023-06-28,2023-06-29,1884.8866,1884.8866,1828.8231,1831.5656,19866587128.310104,223450070033.39374
2023-06-27,2023-06-28,1859.4074,1904.5394,1856.5374,1890.1221,20839066833.891987,226239114690.19165
2023-06-26,2023-06-27,1893.2889,1901.887,1844.5296,1858.0333,19358306090.55401,225543646626.12195
2023-06-25,2023-06-26,1868.2701,1970.124,1861.0966,1895.6631,29178701072.55401,229769430713.66202
2023-06-24,2023-06-25,1887.8136,1900.9655,1860.8308,1868.0849,19410421940.91289,226721549924.21255
2023-06-23,2023-06-24,1869.5694,1925.9641,1861.2269,1886.3524,19004258890.09059,226669470430.17075
2023-06-22,2023-06-23,1875.1689,1912.1701,1865.3886,1866.7353,26620230163.10453,227352286369.43903
2023-06-21,2023-06-22,1777.309,1883.2081,1776.8919,1877.4023,25904926019.222996,219820877779.81534
2023-06-20,2023-06-21,1733.2149,1783.3703,1715.209,1783.3703,16508611565.581882,209595828341.24042
2023-06-19,2023-06-20,1722.223,1741.3029,1711.2275,1732.1349,12263776158.059233,207704992524.22995
2023-06-18,2023-06-19,1726.2163,1739.482,1719.2285,1720.0915,11334020788.91986,208174403898.4425
